t,theta_rad,omega_sc,omega_rw,T_dist,T_applied,T_des,yaw_err_deg
28.78,0.8608204677089462,0.02067225058793448,-4.1344503558128896,-3.6002379864842135e-09,-5e-05,-5e-05,-19.321379718200184
28.8,0.8612329127231765,0.020622250711514127,-4.12445035581289,1.235796479396398e-10,-5e-05,-5e-05,-19.345011076796794
28.82,0.8616443576680668,0.02057224724451354,-4.11445035581289,-3.4670005881412384e-09,-5e-05,-5e-05,-19.368585135641002
28.84,0.8620548025817385,0.02052224568358242,-4.10445035581289,-1.5609311181624174e-09,-5e-05,-5e-05,-19.392101896917
28.86,0.8624642475500515,0.020472248415649607,-4.09445035581289,2.7320671873446515e-09,-5e-05,-5e-05,-19.415561365544203
28.88,0.8628726925662966,0.020422250812256754,-4.084450355812891,2.3966071487802457e-09,-5e-05,-5e-05,-19.4389635411382
28.900000000000002,0.8632801375432997,0.02037224885015145,-4.074450355812891,-1.96210530652159e-09,-5e-05,-5e-05,-19.462308418704282
28.92,0.863686582424833,0.020322244076665955,-4.064450355812891,-4.773485495452929e-09,-5e-05,-5e-05,-19.485595995020834
28.94,0.8640920272919096,0.020272243353830113,-4.054450355812891,-7.22835842321395e-10,-5e-05,-5e-05,-19.508826274729568
28.96,0.8644964721284099,0.02022224182501255,-4.0444503558128915,-1.5288175639154193e-09,-5e-05,-5e-05,-19.53199925690689
28.98,0.8648999170711799,0.020172247138498973,-4.034450355812892,5.313486422451568e-09,-5e-05,-5e-05,-19.55511494939351
29.0,0.8653023619845889,0.02012224567045035,-4.024450355812892,-1.468048626036641e-09,-5e-05,-5e-05,-19.578173344418353
29.02,0.8657038068914579,0.02007224534345031,-4.014450355812892,-3.270000388133485e-10,-5e-05,-5e-05,-19.60117444328897
29.04,0.8661042518148683,0.02002224617051877,-4.004450355812892,8.270684614184724e-10,-5e-05,-5e-05,-19.624118247327825
29.060000000000002,0.8665036967438795,0.01997224645056301,-3.9944503558128925,2.800442411282694e-10,-5e-05,-5e-05,-19.64700475590807
29.080000000000002,0.8669021416580099,0.019922245706521777,-3.9844503558128928,-7.440412313169534e-10,-5e-05,-5e-05,-19.6698339678562
29.1,0.8672995866212159,0.0198722481602944,-3.974450355812893,2.4537726249986226e-09,-5e-05,-5e-05,-19.69260588683663
29.12,0.8676960315062164,0.01982224425003024,-3.964450355812893,-3.9102641640361025e-09,-5e-05,-5e-05,-19.71532050555671
29.14,0.868091476293062,0.019772239342278248,-3.9544503558128934,-4.907751990324318e-09,-5e-05,-5e-05,-19.737977822873415
29.16,0.8684859211096588,0.019722240829840608,-3.9444503558128936,1.4875623599638815e-09,-5e-05,-5e-05,-19.760577846115222
29.18,0.8688793659226636,0.019672240650234787,-3.934450355812894,-1.796058204205776e-10,-5e-05,-5e-05,-19.783120573371708
29.2,0.8692718107277578,0.019622240254714964,-3.924450355812894,-3.955198232177835e-10,-5e-05,-5e-05,-19.805606004395443
29.22,0.8696632555435261,0.019572240788414557,-3.9144503558128942,5.336995931044865e-10,-5e-05,-5e-05,-19.82803414025124
29.240000000000002,0.8700537003528553,0.019522240466461678,-3.9044503558128945,-3.2195287851032073e-10,-5e-05,-5e-05,-19.850404979958597
29.26,0.8704431452048984,0.019472242602151302,-3.8944503558128947,2.1356896221502403e-09,-5e-05,-5e-05,-19.872718526333763
29.28,0.8708315900549342,0.019422242501784957,-3.884450355812895,-1.0036634395368445e-10,-5e-05,-5e-05,-19.894974776814404
29.3,0.8712190348167024,0.019372238088411795,-3.874450355812895,-4.413373160828059e-09,-5e-05,-5e-05,-19.917173726458174
29.32,0.8716054795798776,0.019322238158760222,-3.8644503558128953,7.034842734746896e-11,-5e-05,-5e-05,-19.939315380403045
29.34,0.8719909243451733,0.01927223826478672,-3.8544503558128955,1.060265001061245e-10,-5e-05,-5e-05,-19.961399738689902
29.36,0.872375369026122,0.019222234047431976,-3.8444503558128957,-4.217354745978643e-09,-5e-05,-5e-05,-19.983426796364515
29.38,0.8727588136392904,0.019172230658418887,-3.834450355812896,-3.3890130890297457e-09,-5e-05,-5e-05,-20.00539655437609
29.400000000000002,0.8731412582811237,0.019122232091660425,-3.824450355812896,1.4332415395963286e-09,-5e-05,-5e-05,-20.027309018250527
29.42,0.8735227029373746,0.019072232812546747,-3.8144503558128964,7.208863223753772e-10,-5e-05,-5e-05,-20.049164187171524
29.44,0.8739031475630835,0.019022231285450653,-3.8044503558128966,-1.5270960925792087e-09,-5e-05,-5e-05,-20.07096205856308
29.46,0.8742825922148517,0.018972232588410794,-3.794450355812897,1.3029601422573482e-09,-5e-05,-5e-05,-20.09270263566821
29.48,0.8746610368673293,0.018922232623878158,-3.784450355812897,3.546736200149295e-11,-5e-05,-5e-05,-20.114385917034472
29.5,0.8750384815069642,0.0188722319817448,-3.7744503558128972,-6.421333589602448e-10,-5e-05,-5e-05,-20.136011901885386
29.52,0.8754149261328859,0.01882223129608154,-3.7644503558128974,-6.856632617425016e-10,-5e-05,-5e-05,-20.15758059017108
29.54,0.8757903707551422,0.018772231112818026,-3.7544503558128977,-1.832635148669001e-10,-5e-05,-5e-05,-20.179091982467252
29.560000000000002,0.8761648154447983,0.018722234482802084,-3.744450355812898,3.3699840562523874e-09,-5e-05,-5e-05,-20.20054608284563
29.580000000000002,0.8765382601296638,0.018672234243278185,-3.734450355812898,-2.39523899567054e-10,-5e-05,-5e-05,-20.22194288717002
29.6,0.8769107048604602,0.018622236539817174,-3.7244503558128983,2.2965389903865658e-09,-5e-05,-5e-05,-20.243282398346537
29.62,0.8772821495545916,0.018572234706572655,-3.7144503558128985,-1.8332445176955034e-09,-5e-05,-5e-05,-20.264564611642793
29.64,0.8776525942293298,0.018522233736909456,-3.7044503558128987,-9.696631989175667e-10,-5e-05,-5e-05,-20.28578952804839
29.66,0.8780220389950473,0.018472238285869087,-3.694450355812899,4.548959629431662e-09,-5e-05,-5e-05,-20.3069571538872
29.68,0.8783904837252741,0.018422236511336957,-3.684450355812899,-1.7745321311852754e-09,-5e-05,-5e-05,-20.32806748191303
29.7,0.8787579283993442,0.018372233703509017,-3.6744503558128994,-2.8078279399890474e-09,-5e-05,-5e-05,-20.34912051094181
29.72,0.879124373099919,0.01832223502874008,-3.6644503558128996,1.3252310619207173e-09,-5e-05,-5e-05,-20.37011624570968
29.740000000000002,0.8794898178109258,0.018272235550341676,-3.6544503558129,5.216015965669164e-10,-5e-05,-5e-05,-20.39105468529575
29.76,0.8798542625651156,0.018222237709485205,-3.6444503558129,2.159143530609228e-09,-5e-05,-5e-05,-20.411935831576507
29.78,0.8802177073346433,0.018172238476387485,-3.6344503558129,7.669022793820768e-10,-5e-05,-5e-05,-20.43275968295655
29.8,0.8805801520853388,0.018122237534772132,-3.6244503558129004,-9.416153514481245e-10,-5e-05,-5e-05,-20.453526237478073
29.82,0.8809415967951155,0.01807223548883624,-3.6144503558129006,-2.0459358900274055e-09,-5e-05,-5e-05,-20.47423549387561
29.84,0.8813020414680863,0.018022233648537847,-3.604450355812901,-1.8402983950848397e-09,-5e-05,-5e-05,-20.49488745238481
29.86,0.8816614861878146,0.01797223598641203,-3.594450355812901,2.3378741843752423e-09,-5e-05,-5e-05,-20.515482117793503
29.88,0.8820199308807931,0.01792223464892695,-3.5844503558129013,-1.3374850815472642e-09,-5e-05,-5e-05,-20.536019485890034
29.900000000000002,0.8823773756151462,0.01787223671765236,-3.5744503558129015,2.068725412434175e-09,-5e-05,-5e-05,-20.55649956057764
29.92,0.8827338203305466,0.017822235770021056,-3.5644503558129017,-9.476313061729788e-10,-5e-05,-5e-05,-20.576922338399825
29.94,0.8830892650624763,0.01777223659648398,-3.554450355812902,8.264629227404267e-10,-5e-05,-5e-05,-20.597287821389557
29.96,0.8834437098067374,0.01772223721305142,-3.544450355812902,6.165674375754183e-10,-5e-05,-5e-05,-20.61759600930631
29.98,0.8837971545597413,0.01767223765019793,-3.5344503558129023,4.3714651060536407e-10,-5e-05,-5e-05,-20.637846901944478
30.0,0.8841495992667694,0.017622235351403625,-3.5244503558129026,-2.298794305447376e-09,-5e-05,-5e-05,-20.658040496168912
30.02,0.8845010439564988,0.017572234486466658,-3.5144503558129028,-8.649369670554962e-10,-5e-05,-5e-05,-20.67817679362269
30.04,0.8848514886228429,0.01752223331721015,-3.504450355812903,-1.1692565095597955e-09,-5e-05,-5e-05,-20.69825579395708
30.060000000000002,0.8852009333767866,0.017472237697187695,-3.494450355812903,4.379977546771594e-09,-5e-05,-5e-05,-20.718277503531045
30.080000000000002,0.8855493781451403,0.01742223841768486,-3.4844503558129034,7.204971648326426e-10,-5e-05,-5e-05,-20.738241918151125
30.1,0.8858968228689659,0.01737223619127591,-3.4744503558129036,-2.2264089462349212e-09,-5e-05,-5e-05,-20.758149034440418
30.12,0.8862432676199412,0.017322237548767012,-3.464450355812904,1.357491100977821e-09,-5e-05,-5e-05,-20.777998856505764
30.14,0.8865887123994838,0.017272238977127572,-3.454450355812904,1.4283605619412105e-09,-5e-05,-5e-05,-20.79779138442838
30.16,0.8869331571986541,0.017222239958514775,-3.4444503558129043,9.813872021134268e-10,-5e-05,-5e-05,-20.817526617696068
30.18,0.8872766019569018,0.017172237912387523,-3.4344503558129045,-2.0461272519574507e-09,-5e-05,-5e-05,-20.83720455283956
30.2,0.8876190467160515,0.017122237957485655,-3.4244503558129047,4.509813065518162e-11,-5e-05,-5e-05,-20.856825192255208
30.22,0.8879604914687904,0.017072237636942128,-3.414450355812905,-3.2054352881814897e-10,-5e-05,-5e-05,-20.876388535524036
30.240000000000002,0.8883009362264775,0.017022237884355695,-3.404450355812905,2.474135674399439e-10,-5e-05,-5e-05,-20.89589458329686
30.26,0.8886403810308097,0.016972240216605088,-3.3944503558129053,2.332249392940134e-09,-5e-05,-5e-05,-20.915343337962735
30.28,0.8889788258340819,0.01692224016361213,-3.3844503558129055,-5.2992957212452704e-11,-5e-05,-5e-05,-20.934734796788373
30.3,0.8893162706111578,0.01687223885379337,-3.3744503558129058,-1.3098187569065412e-09,-5e-05,-5e-05,-20.954068958333554
30.32,0.8896527154273519,0.016822240809706034,-3.364450355812906,1.9559126636183196e-09,-5e-05,-5e-05,-20.97334582634053
30.34,0.8899881601834196,0.016772237803388,-3.354450355812906,-3.0063180333796264e-09,-5e-05,-5e-05,-20.992565395123005
30.36,0.8903226049977928,0.016722240718659943,-3.3444503558129064,2.915271943334956e-09,-5e-05,-5e-05,-21.011727671466623
30.38,0.8906560497991954,0.016672240070131485,-3.3344503558129066,-6.48528459060323e-10,-5e-05,-5e-05,-21.03083265128757
30.400000000000002,0.8909884945854286,0.016622239311658273,-3.324450355812907,-7.584732130435966e-10,-5e-05,-5e-05,-21.049880334459864
30.42,0.891319939278259,0.016572234641522653,-3.314450355812907,-4.670135619010031e-09,-5e-05,-5e-05,-21.068870716501056
30.44,0.8916503839768452,0.016522234929306434,-3.3044503558129072,2.8778378257468465e-10,-5e-05,-5e-05,-21.087803803092513
30.46,0.8919798285728113,0.01647222979830882,-3.2944503558129075,-5.130997614111801e-09,-5e-05,-5e-05,-21.106679588024768
30.48,0.8923082731881002,0.01642223076444451,-3.2844503558129077,9.661356899794435e-10,-5e-05,-5e-05,-21.125498078284622
30.5,0.8926357178992826,0.016372235559120908,-3.274450355812908,4.794676397317047e-09,-5e-05,-5e-05,-21.144259278259252
30.52,0.8929621625132925,0.016322230700496373,-3.264450355812908,-4.858624534941197e-09,-5e-05,-5e-05,-21.162963176886795
30.54,0.8932876071616992,0.01627223242033586,-3.2544503558129083,1.7198394898776512e-09,-5e-05,-5e-05,-21.181609781705617
30.560000000000002,0.8936120518345955,0.01622223364481562,-3.2444503558129085,1.2244797588444048e-09,-5e-05,-5e-05,-21.200199092148075
30.580000000000002,0.8939354965476517,0.016172235652811732,-3.2344503558129087,2.0079961116187734e-09,-5e-05,-5e-05,-21.218731109112017
30.6,0.8942579413111446,0.016122238174641576,-3.224450355812909,2.5218298458153836e-09,-5e-05,-5e-05,-21.237205833186252
30.62,0.8945793859954033,0.016072234212935566,-3.214450355812909,-3.961706009413547e-09,-5e-05,-5e-05,-21.255623256941195
30.64,0.8948998307324817,0.016022236853920225,-3.2044503558129094,2.640984659527566e-09,-5e-05,-5e-05,-21.273983387942966
30.66,0.8952192754050531,0.015972233628567756,-3.1944503558129096,-3.2253524697241554e-09,-5e-05,-5e-05,-21.292286219469243
30.68,0.8955377201231517,0.015922235904931786,-3.18445035581291,2.2763640314293984e-09,-5e-05,-5e-05,-21.310531757824528
30.7,0.8958551648364524,0.015872235665035834,-3.17445035581291,-2.3989595322725733e-10,-5e-05,-5e-05,-21.3287200001254
30.72,0.8961716096370637,0.015822240030560243,-3.1644503558129102,4.36552440763858e-09,-5e-05,-5e-05,-21.346850951649284
30.740000000000002,0.8964870543828656,0.015772237290093274,-3.1544503558129104,-2.740466969369635e-09,-5e-05,-5e-05,-21.36492460425331
30.76,0.8968014991842147,0.015722240067457097,-3.1444503558129107,2.777363823644921e-09,-5e-05,-5e-05,-21.382940964260445
30.78,0.8971149439351638,0.01567223754745166,-3.134450355812911,-2.5200054398672857e-09,-5e-05,-5e-05,-21.400900025600357
30.8,0.8974273886221574,0.015622234349680046,-3.124450355812911,-3.1977716132243853e-09,-5e-05,-5e-05,-21.418801787496378
30.82,0.8977388333534111,0.015572236562681717,-3.1144503558129113,2.2130016705262137e-09,-5e-05,-5e-05,-21.436646256148798
30.84,0.8980492781103095,0.01552223784492401,-3.1044503558129115,1.282242293738088e-09,-5e-05,-5e-05,-21.454433430491044
30.86,0.8983587228615962,0.015472237564332211,-3.0944503558129117,-2.8059179949585075e-10,-5e-05,-5e-05,-21.47216330873225
30.88,0.8986671677018937,0.015422242014870566,-3.084450355812912,4.4505383555753286e-09,-5e-05,-5e-05,-21.48983589629388
30.900000000000002,0.8989746125837735,0.015372244093989127,-3.074450355812912,2.0791185613736678e-09,-5e-05,-5e-05,-21.507451190458493
30.92,0.8992810574661457,0.01532224411860882,-3.0644503558129124,2.4619692825676887e-11,-5e-05,-5e-05,-21.525009188871802
30.94,0.8995865023977465,0.015272246580039495,-3.0544503558129126,2.461430675774204e-09,-5e-05,-5e-05,-21.542509894326187
30.96,0.899890947326735,0.01522224644942501,-3.044450355812913,-1.3061448653990336e-10,-5e-05,-5e-05,-21.55995330385139
30.98,0.9001943922540736,0.015172246366929126,-3.034450355812913,-8.249588236419414e-11,-5e-05,-5e-05,-21.577339417502547
31.0,0.900496837193596,0.015122246976115852,-3.024450355812913,6.091867264506574e-10,-5e-05,-5e-05,-21.594668236072266
31.02,0.9007982821953032,0.015072250085363026,-3.0144503558129134,3.1092471749388504e-09,-5e-05,-5e-05,-21.611939762425404
31.04,0.9010987271936916,0.015022249919414199,-3.0044503558129136,-1.6594882758150048e-10,-5e-05,-5e-05,-21.62915399280887
31.060000000000002,0.9013981721514447,0.014972247887658427,-2.994450355812914,-2.031755771763744e-09,-5e-05,-5e-05,-21.6463109250846
31.080000000000002,0.9016966170936788,0.01492224711170324,-2.984450355812914,-7.759551865167556e-10,-5e-05,-5e-05,-21.663410560691638
31.1,0.901994062027003,0.014872246666211978,-2.9744503558129143,-4.4549126091799766e-10,-5e-05,-5e-05,-21.68045290000867
31.12,0.9022905069681442,0.014822247057057515,-2.9644503558129145,3.908455363340852e-10,-5e-05,-5e-05,-21.69743794399406
31.14,0.9025859519188538,0.014772247535480423,-2.9544503558129147,4.784229074296717e-10,-5e-05,-5e-05,-21.714365692748174
31.16,0.9028803968425413,0.014722246184373356,-2.944450355812915,-1.3511070663943605e-09,-5e-05,-5e-05,-21.731236144174517
31.18,0.9031738417515871,0.014672245452288084,-2.934450355812915,-7.320852723491065e-10,-5e-05,-5e-05,-21.748049298982444
31.2,0.9034662866636571,0.014622245603502873,-2.9244503558129153,1.5121478895446865e-10,-5e-05,-5e-05,-21.76480515818413
31.220000000000002,0.9037577316125125,0.0145722474427667,-2.9144503558129156,1.8392638271572975e-09,-5e-05,-5e-05,-21.781503723713946
31.240000000000002,0.9040481765144281,0.01452224509578129,-2.9044503558129158,-2.3469854095538477e-09,-5e-05,-5e-05,-21.798144990774805
31.26,0.9043376214672344,0.014472247640311367,-2.894450355812916,2.5445300762663417e-09,-5e-05,-5e-05,-21.814728964971966
31.28,0.9046260664161676,0.014422247446662637,-2.884450355812916,-1.9364873104458335e-10,-5e-05,-5e-05,-21.831255643167708
31.3,0.904913511356116,0.014372246997420901,-2.8744503558129164,-4.492417351055405e-10,-5e-05,-5e-05,-21.84772502506914
31.32,0.9051999562989864,0.01432224714352321,-2.8644503558129166,1.4610230969260983e-10,-5e-05,-5e-05,-21.86413711135848
31.34,0.9054854012053214,0.014272245316750889,-2.854450355812917,-1.82677232220423e-09,-5e-05,-5e-05,-21.880491899774984
31.36,0.905769846198938,0.014222249680826136,-2.844450355812917,4.364075248121309e-09,-5e-05,-5e-05,-21.89678939741284
31.38,0.9060532912090953,0.01417225050786712,-2.8344503558129173,8.270409847771316e-10,-5e-05,-5e-05,-21.913029600218895
31.400000000000002,0.9063357361915946,0.014122249124963628,-2.8244503558129175,-1.382903493327853e-09,-5e-05,-5e-05,-21.92921250566075
31.42,0.9066171811453698,0.014072247688763653,-2.8144503558129177,-1.4361999748150656e-09,-5e-05,-5e-05,-21.945338113677327
31.44,0.9068976262703635,0.014022256249684084,-2.804450355812918,8.560920431255303e-09,-5e-05,-5e-05,-21.961406435724484
31.46,0.9071770713796266,0.013972255463149194,-2.794450355812918,-7.86534890648219e-10,-5e-05,-5e-05,-21.97741746109083
31.48,0.9074555164709049,0.013922254563922189,-2.7844503558129183,-8.992270048200477e-10,-5e-05,-5e-05,-21.993371189647217
31.5,0.9077329616028696,0.01387225659823258,-2.7744503558129185,2.034310390901191e-09,-5e-05,-5e-05,-22.009267624755243
31.52,0.9080094066990562,0.013822254809327179,-2.7644503558129188,-1.7889053995512086e-09,-5e-05,-5e-05,-22.02510676203382
31.54,0.9082848518065194,0.01377225537316092,-2.754450355812919,5.63833741103333e-10,-5e-05,-5e-05,-22.040888604178992
31.560000000000002,0.908559296974332,0.01372225839062836,-2.744450355812919,3.017467441257491e-09,-5e-05,-5e-05,-22.056613154002413
31.580000000000002,0.9088327420852861,0.013672255547705361,-2.7344503558129194,-2.8429229991070412e-09,-5e-05,-5e-05,-22.072280404788568
31.6,0.9091051871607431,0.013622253772848073,-2.7244503558129196,-1.7748572891604972e-09,-5e-05,-5e-05,-22.087890357761374
31.62,0.9093766322520578,0.013572254565733521,-2.71445035581292,7.928854484036038e-10,-5e-05,-5e-05,-22.103443015863252
31.64,0.9096470773561705,0.013522255205634168,-2.70445035581292,6.399006463413658e-10,-5e-05,-5e-05,-22.118938378918884
31.66,0.909916522481928,0.013472256287879188,-2.6944503558129203,1.0822450188105641e-09,-5e-05,-5e-05,-22.134376447435162
31.68,0.9101849675488108,0.013422253344141705,-2.6844503558129205,-2.9437374834902546e-09,-5e-05,-5e-05,-22.14975721679866
31.7,0.9104524125977932,0.013372252449118537,-2.6744503558129207,-8.950231686620494e-10,-5e-05,-5e-05,-22.165080689357016
31.720000000000002,0.9107188576315989,0.01332225169028262,-2.664450355812921,-7.588359166822301e-10,-5e-05,-5e-05,-22.1803468652663
31.740000000000002,0.9109843027036407,0.013272253602093503,-2.654450355812921,1.9118108832720974e-09,-5e-05,-5e-05,-22.195555747586845
31.76,0.9112487477836737,0.013222254001648812,-2.6444503558129213,3.995553094396998e-10,-5e-05,-5e-05,-22.210707334585734
31.78,0.9115121927852171,0.013172250077170444,-2.6344503558129215,-3.924478368227256e-09,-5e-05,-5e-05,-22.22580162130799
31.8,0.9117746376785318,0.01312224466573512,-2.6244503558129217,-5.41143532357536e-09,-5e-05,-5e-05,-22.240838606049685
31.82,0.9120360826447214,0.013072248309478365,-2.614450355812922,3.643743245802784e-09,-5e-05,-5e-05,-22.255818299187286
31.84,0.91229652763566,0.013022249546934655,-2.604450355812922,1.2374562901557976e-09,-5e-05,-5e-05,-22.270740697963394
31.86,0.912555972669304,0.012972251682198604,-2.5944503558129224,2.1352639478741735e-09,-5e-05,-5e-05,-22.28560580340682
31.88,0.9128144176989798,0.012922251483786664,-2.5844503558129226,-1.9841193938592288e-10,-5e-05,-5e-05,-22.300413612843375
31.900000000000002,0.9130718627525424,0.012872252678129309,-2.574450355812923,1.194342644725148e-09,-5e-05,-5e-05,-22.315164127869036
31.92,0.9133283077472784,0.012822249736798175,-2.564450355812923,-2.9413311326208127e-09,-5e-05,-5e-05,-22.32985734374466
31.94,0.9135837527173634,0.012772248504249547,-2.5544503558129232,-1.2325486282253201e-09,-5e-05,-5e-05,-22.344493262428376
31.96,0.913838197715286,0.012722249896129124,-2.5444503558129234,1.3918795778532634e-09,-5e-05,-5e-05,-22.359071886927556
31.98,0.9140916427187005,0.012672250170722913,-2.5344503558129237,2.745937882931923e-10,-5e-05,-5e-05,-22.373593215961886
32.0,0.9143440877085818,0.012622249494066195,-2.524450355812924,-6.766567180962287e-10,-5e-05,-5e-05,-22.38805724844131
32.02,0.9145955326777435,0.012572248458086556,-2.514450355812924,-1.0359796380529682e-09,-5e-05,-5e-05,-22.402463983954075
32.04,0.9148459775673551,0.012522244480576912,-2.5044503558129243,-3.9775096447634026e-09,-5e-05,-5e-05,-22.416813419129436
32.06,0.915095422378558,0.0124722405601487,-2.4944503558129245,-3.920428210077957e-09,-5e-05,-5e-05,-22.4311055540328
32.08,0.9153438671902205,0.012422240583127258,-2.4844503558129247,2.2978556804673436e-11,-5e-05,-5e-05,-22.44534039318299
32.1,0.9155913119592458,0.012372238451262722,-2.474450355812925,-2.1318645360368702e-09,-5e-05,-5e-05,-22.459517934110725
32.12,0.9158377567069672,0.01232223738607147,-2.464450355812925,-1.0651912530438676e-09,-5e-05,-5e-05,-22.47363817803833
32.14,0.9160832014542618,0.012272237364727418,-2.4544503558129254,-2.1344051546427305e-11,-5e-05,-5e-05,-22.487701126161962
32.160000000000004,0.9163276461175128,0.012222233162551832,-2.4444503558129256,-4.202175586473339e-09,-5e-05,-5e-05,-22.501706773690742
32.18,0.9165710908229291,0.01217223527081371,-2.434450355812926,2.1082618780725356e-09,-5e-05,-5e-05,-22.5156551278559
32.2,0.9168135355234405,0.012122235025566511,-2.424450355812926,-2.452471985597243e-10,-5e-05,-5e-05,-22.529546185960516
32.22,0.917054980208878,0.012072234271878573,-2.414450355812926,-7.536879377447327e-10,-5e-05,-5e-05,-22.54337994742195
32.24,0.917295424865694,0.012022232840800109,-2.4044503558129264,-1.4310784637512884e-09,-5e-05,-5e-05,-22.55715641146398
32.26,0.9175348696118033,0.011972237305464761,-2.3944503558129266,4.464664652145783e-09,-5e-05,-5e-05,-22.57087558484262
32.28,0.9177733144250652,0.011922240663093981,-2.384450355812927,3.3576292202571154e-09,-5e-05,-5e-05,-22.584537466289312
32.3,0.9180107591912805,0.011872238310769957,-2.374450355812927,-2.352324023661989e-09,-5e-05,-5e-05,-22.59814204926092
32.32,0.9182472038530023,0.0118222330860918,-2.3644503558129273,-5.224678157014677e-09,-5e-05,-5e-05,-22.61168933046598
32.34,0.9184826485033021,0.011772232514991914,-2.3544503558129275,-5.710998852515683e-10,-5e-05,-5e-05,-22.62517931523709
32.36,0.9187170931617357,0.011722232921679432,-2.3444503558129277,4.0668751728624037e-10,-5e-05,-5e-05,-22.63861200469472
32.38,0.9189505377645893,0.011672230142685173,-2.334450355812928,-2.77899425765694e-09,-5e-05,-5e-05,-22.651987395188343
32.4,0.9191829823400735,0.011622228774207167,-2.324450355812928,-1.3684780064262036e-09,-5e-05,-5e-05,-22.665305488334294
32.42,0.9194144268706532,0.011572226528986653,-2.3144503558129284,-2.2452205136785787e-09,-5e-05,-5e-05,-22.6785662831279
32.44,0.9196448714724491,0.011522230089792265,-2.3044503558129286,3.560805611804425e-09,-5e-05,-5e-05,-22.691769786222377
32.46,0.9198743161699404,0.01147223487456492,-2.2944503558129288,4.784772654054229e-09,-5e-05,-5e-05,-22.704915999020287
32.480000000000004,0.9201027609004557,0.011422236525768022,-2.284450355812929,1.6512031010625445e-09,-5e-05,-5e-05,-22.718004917930816
32.5,0.9203302054955442,0.011372229754427336,-2.274450355812929,-6.771340685400819e-09,-5e-05,-5e-05,-22.73103653330245
32.52,0.9205566500999703,0.011322230221304299,-2.2644503558129294,4.668769629393011e-10,-5e-05,-5e-05,-22.744010853429575
32.54,0.9207820947388322,0.01127223194309568,-2.2544503558129296,1.7217913823749605e-09,-5e-05,-5e-05,-22.75692787975021
32.56,0.9210065393564237,0.011222230879577898,-2.24445035581293,-1.063517782189211e-09,-5e-05,-5e-05,-22.769787609072633
32.58,0.9212299839807193,0.011172231214777947,-2.23445035581293,3.3520004792724747e-10,-5e-05,-5e-05,-22.782590042999658
32.6,0.9214524285501712,0.01112222847259209,-2.2244503558129303,-2.7421858567263225e-09,-5e-05,-5e-05,-22.79533517800485
32.62,0.9216738730471673,0.011072224849804914,-2.2144503558129305,-3.622787176514305e-09,-5e-05,-5e-05,-22.80802301307913
32.64,0.9218943175621116,0.011022225747212485,-2.2044503558129307,8.974075712695677e-10,-5e-05,-5e-05,-22.820653553402245
32.660000000000004,0.9221137619971966,0.010972221754252519,-2.194450355812931,-3.992959965208648e-09,-5e-05,-5e-05,-22.83322679337025
32.68,0.9223322064206552,0.010922221172928818,-2.184450355812931,-5.813237014786492e-10,-5e-05,-5e-05,-22.845742736892593
32.7,0.9225496509524349,0.010872226588988718,-2.1744503558129313,5.416059898997254e-09,-5e-05,-5e-05,-22.85820139084177
32.72,0.9227660953945804,0.010822222107276607,-2.1644503558129315,-4.481712110798115e-09,-5e-05,-5e-05,-22.87060274387577
32.74,0.9229815397640552,0.010772218473736103,-2.1544503558129318,-3.633540504967955e-09,-5e-05,-5e-05,-22.882946796966532
32.76,0.9231959841655456,0.010722220074522006,-2.144450355812932,1.600785903097801e-09,-5e-05,-5e-05,-22.895233556112142
32.78,0.9234094285972353,0.010672221584486954,-2.134450355812932,1.5099649488053344e-09,-5e-05,-5e-05,-22.90746302120853
32.8,0.9236218730320578,0.010622221741124671,-2.1244503558129324,1.5663771691750735e-10,-5e-05,-5e-05,-22.919635190704902
32.82,0.9238333174649423,0.01057222164423028,-2.1144503558129326,-9.689439221960844e-11,-5e-05,-5e-05,-22.931750064310723
32.84,0.9240437618977282,0.010522221639292251,-2.104450355812933,-4.9380296568567226e-12,-5e-05,-5e-05,-22.943807642131375
32.86,0.9242532063262128,0.010472221424229622,-2.094450355812933,-2.1506262854555314e-10,-5e-05,-5e-05,-22.955807923926073
32.88,0.9244616507651504,0.010422221946881454,-2.0844503558129333,5.226518326344028e-10,-5e-05,-5e-05,-22.967750910540172
32.9,0.9246690952518276,0.010372224333861473,-2.0744503558129335,2.386980018402132e-09,-5e-05,-5e-05,-22.979636604110034
32.92,0.924875539767111,0.010322225764169118,-2.0644503558129337,1.4303076447587366e-09,-5e-05,-5e-05,-22.991465003539396
32.94,0.9250809842838699,0.010272225837941136,-2.054450355812934,7.377201810229857e-11,-5e-05,-5e-05,-23.003236107273782
32.96,0.9252854286706917,0.010222219341095901,-2.044450355812934,-6.496845235654021e-09,-5e-05,-5e-05,-23.014949907783816
32.980000000000004,0.9254888729899856,0.010172215964693122,-2.0344503558129343,-3.376402777921244e-09,-5e-05,-5e-05,-23.026606408645268
33.0,0.9256913172921836,0.010122215109899715,-2.0244503558129345,-8.547934083021518e-10,-5e-05,-5e-05,-23.03820561274768
33.02,0.9258927616083652,0.01007221580908399,-2.0144503558129347,6.991842753784321e-10,-5e-05,-5e-05,-23.049747521871787
33.04,0.926093205926934,0.010022215928439077,-2.004450355812935,1.1935508630541078e-10,-5e-05,-5e-05,-23.061232135353155
